# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8401554338653705,4.729970976529631,0.013074862948367606,0,0.85,0.03584666335490523,0.0,0.0,0.0
 0.16894447069971277,1.8522858830760267,4.729973744691004,0.013074862948367606,0.14360280009475587,0.8500000000000001,0.03584666335490523,0.0,0.35339757804880984,0.0
 0.24019764901959356,1.864675767790473,4.729982017239124,0.03825556359489344,0.20416800166665455,0.8500000000000001,0.033379335284396024,0.0,0.4311728072230215,0.0
 0.29572431635830676,1.8773228936324267,4.729995746269987,0.06219715262706527,0.25136566890456075,0.8499999999999995,0.03113504611856846,0.0,0.47964618586764873,0.0
 0.3432360089529088,1.8902250662256037,4.730014883879595,0.08498595476418234,0.2917506076099725,0.8500000000000009,0.029088957219832668,0.0,0.5113693020118877,0.0
 0.38569937962156303,1.903380091193721,4.730039382163944,0.10670041898408412,0.32784447267832867,0.8500000000000012,0.027219488997277167,0.0,0.5320730827286291,0.0
 0.42462556786304967,1.9167857741604963,4.730069193219034,0.12741199596060684,0.3609317326835923,0.8499999999999998,0.02550782828040586,0.0,0.5450287873268481,0.0
 0.46090604533793483,1.9304399207496452,4.730104269140865,0.14718590060238254,0.3917701385372447,0.8499999999999999,0.023937525446326532,0.0,0.5523253320525818,0.0
 0.4951175424330344,1.9443403365848853,4.730144562025433,0.16608177709544933,0.42084991106807934,0.8500000000000005,0.022494153118799022,0.0,0.5553898271208352,0.0
 0.5276577558703063,1.958484827289933,4.730190023968739,0.18415428061085085,0.44850909248976045,0.8500000000000006,0.021165021065943285,0.0,0.5552418207269495,0.0
 0.5588141030258645,1.9728711984885052,4.730240607066781,0.20145358753270393,0.474991987571985,0.8500000000000014,0.019938937937476156,0.0,0.552632948673859,0.0
 0.5888019220504545,1.9874972558043185,4.730296263415558,0.2180258443845611,0.5004816337428865,0.8500000000000004,0.018806005562030582,0.0,0.5481302417552256,0.0
 0.6177872218409123,2.00236080486109,4.730356945111068,0.23391356376605243,0.5251191385647757,0.8500000000000015,0.01775745099805279,0.0,0.5421689603599649,0.0
 0.645900986873537,2.017459651282536,4.730422604249311,0.24915597452559493,0.5490158388425067,0.8500000000000006,0.01678547672982741,0.0,0.53508770739883,0.0
 0.6732485739069308,2.032791600692374,4.730493192926286,0.2637893321741836,0.5722612878208915,0.8500000000000014,0.0158831379228993,0.0,0.5271526411905438,0.0
 0.6999161109010309,2.04835445871432,4.73056866323799,0.27784719473467,0.5949286942658766,0.8500000000000016,0.015044233932691104,0.0,0.5185746729723926,0.0
 0.7259749880902794,2.0641460309720916,4.730648967280422,0.29136066845111225,0.6170787398767378,0.8499999999999995,0.014263219052609251,0.0,0.5095219772622662,0.0
 0.7514850920762883,2.080164123089405,4.730734057149583,0.30435862707422956,0.6387623282648455,0.8500000000000033,0.013535119449067571,0.0,0.500129279727785,0.0
 0.7764971868862727,2.0964065406899772,4.73082388494147,0.3168679080360301,0.6600226088533321,0.8499999999999969,0.012855469110188974,0.0,0.4905048662605068,0.0
 0.8010547011238179,2.1128710893975247,4.730918402752082,0.32891348827280775,0.6808964959552456,0.8500000000000015,0.012220246279803407,0.0,0.4807359502321541,0.0
 0.8251950922741473,2.1295555748357646,4.731017562677418,0.34051864215143723,0.7014158284330255,0.8499999999999974,0.011625827538444135,0.0,0.47089282927372356,0.0
 0.8489509039634042,2.146457802628414,4.731121316813476,0.3517050835294852,0.7216082683688938,0.8499999999999968,0.01106893731450315,0.0,0.46103214324838787,0.0
 0.8723505963216109,2.163575578399189,4.731229617256256,0.3624930938487422,0.7414980068733694,0.8499999999999962,0.010546611831624014,0.0,0.45119944576724275,0.0
 0.8954192060316153,2.1809067077718067,4.731342416101755,0.37290163776451696,0.7611063251268732,0.8500000000000014,0.010056166518589774,0.0,0.4414312562633289,0.0
 0.918178876722717,2.198448996369984,4.731459665445974,0.38294846778982966,0.7804520452143097,0.8500000000000014,0.009595161880104086,0.0,0.43175670216632484,0.0
 0.9406492893956682,2.216200249817437,4.7315813173849115,0.3926502190618194,0.7995518959863182,0.850000000000001,0.0091613810906738,0.0,0.422198846297085,0.0
 0.9628480148705715,2.234158273737884,4.731707324014565,0.4020224953465893,0.818420812639986,0.8500000000000018,0.008752804776574363,0.0,0.4127757660578911,0.0
 0.9847908047648407,2.25232087375504,4.731837637430933,0.41107994725464364,0.8370721840501149,0.85,0.008367590590476988,0.0,0.4035014283360333,0.0
 1.0064918335419508,2.270685855492623,4.731972209730016,0.4198363433625689,0.8555180585106584,0.8499999999999992,0.008004057676446146,0.0,0.3943864117235703,0.0
 1.0279639012643234,2.289251024574349,4.732110993007812,0.42830463510388095,0.8737693160746749,0.8499999999999912,0.007660666702401391,0.0,0.3854384969909939,0.0
 1.049218604526168,2.308014186623935,4.732253939360319,0.4364970159831159,0.8918358138472428,0.8499999999999959,0.007336008405410938,0.0,0.37666315417074014,0.0
 1.0702664814226814,2.3269731472650985,4.732401000883537,0.4444249756835541,0.9097265092092792,0.8500000000000021,0.007028792046129638,0.0,0.3680639485262691,0.0
 1.0911171351836342,2.3461257121215557,4.732552129673464,0.4520993496361645,0.9274495649060892,0.8500000000000074,0.006737830133631386,0.0,0.3596428733709797,0.0
 1.1117793401584828,2.3654696868170233,4.7327072778260995,0.4595303644034992,0.9450124391347106,0.8500000000000016,0.006462031817500052,0.0,0.351400629554269,0.0
