# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.8781471686166127,1.5861549258643535,-0.5265565108621564,0,0.85,-4.294748938588139,0.0,0.0,0.0
 0.10082758299476965,1.8824676217944702,1.5861152191561279,-0.5265565108621564,0.08570344554555422,0.8500000000000001,-4.294748938588139,0.0,-25.523151235969667,0.0
 0.14233246455377357,1.8867552186576102,1.585996512296509,-1.585891879923622,0.12098259487070753,0.8499999999999996,-4.352248743643071,0.0,-33.643010199985824,0.0
 0.1740161630884477,1.8910104721247607,1.5857994251830827,-2.651826872898939,0.14791373862518054,0.85,-4.404510221310771,0.0,-40.30953855271509,0.0
 0.20059938003607505,1.895233895114649,1.585524577713436,-3.7233840813045136,0.17050947303066377,0.8499999999999993,-4.45122045177106,0.0,-46.153563618757985,0.0
 0.22391649708567227,1.8994260005460022,1.585172589785155,-4.799552126459125,0.1903290225228214,0.8500000000000003,-4.492096288682639,0.0,-51.4282115297484,0.0
 0.24491155367106895,1.9035873013375486,1.5847440812958264,-5.879290337611943,0.2081748206204086,0.85,-4.52688824590979,0.0,-56.26162821346475,0.0
 0.2641474609652154,1.9077183104080149,1.5842396721430365,-6.961533802143886,0.22452534182043307,0.8499999999999995,-4.555383963135159,0.0,-60.7264948263956,0.0
 0.28199247128688737,1.9118195406761287,1.5836599822243715,-8.045198729119875,0.23969360059385425,0.8500000000000006,-4.577411163199483,0.0,-64.86679825519404,0.0
 0.298703475378353,1.915891505060618,1.5830056314374181,-9.129188060162699,0.25389795407160004,0.8499999999999996,-4.592840024567932,0.0,-68.71024864428261,0.0
 0.31446836077267815,1.9199347164802099,1.5822772396797629,-10.212397255455398,0.2672981066567764,0.8499999999999991,-4.601584908786205,0.0,-72.2747917623545,0.0
 0.32942963422042737,1.923949687853632,1.5814754268489921,-11.293720178391117,0.2800151890873632,0.8499999999999996,-4.603605399114014,0.0,-75.57233979419055,0.0
 0.3436985429838336,1.9279369320996118,1.580600812842692,-12.372054999951557,0.29214376153625854,0.85,-4.598906626253714,0.0,-78.61105501543832,0.0
 0.35736398791638985,1.9318969621368767,1.5796540175584495,-13.446310043355178,0.30375938972893135,0.8500000000000014,-4.587538877291647,0.0,-81.39681939841908,0.0
 0.37049840097631515,1.9358302908841543,1.5786356608938503,-14.515409491098152,0.31492364082986785,0.8499999999999993,-4.569596503489195,0.0,-83.93421556271831,0.0
 0.3831617633670526,1.9397374312601723,1.5775463627464814,-15.578298879751129,0.32568749886199466,0.8499999999999984,-4.545216163133345,0.0,-86.22719755445551,0.0
 0.395404436949805,1.9436188961836576,1.5763867430139293,-16.633950313365833,0.33609377140733415,0.8499999999999971,-4.5145744516059825,0.0,-88.27955479146242,0.0
 0.40726921155074336,1.9474751985733383,1.5751574215937802,-17.681367332837723,0.34617882981813175,0.8499999999999981,-4.477884987353993,0.0,-90.09523203927401,0.0
 0.4187928186341636,1.9513068513479415,1.5738590183836205,-18.719589386947895,0.35597389583903893,0.8499999999999966,-4.435395034787724,0.0,-91.67854540872004,0.0
 0.4300070723975221,1.9551143674261948,1.5724921532810368,-19.747695859816865,0.36550601153789364,0.8499999999999985,-4.387381752805512,0.0,-93.03432101717863,0.0
 0.440939744861792,1.9588982597268259,1.5710574461836155,-20.764809619433418,0.374798783132523,0.8499999999999984,-4.334148164297195,0.0,-94.16797486155814,0.0
 0.45161524727222574,1.962659041168562,1.5695555169889428,-21.77010006205365,0.3838729601813917,0.8500000000000019,-4.2760189434033435,0.0,-95.08554742119343,0.0
 0.4620551679792635,1.9663972246701307,1.5679869855946056,-22.762785637516185,0.39274689278237385,0.8500000000000034,-4.213336116077239,0.0,-95.7937032748605,0.0
 0.47227870229931374,1.9701133231502597,1.5663524718981898,-23.74213585059143,0.4014368969544166,0.8500000000000035,-4.146454764208316,0.0,-96.29970381031734,0.0
 0.48230299992241543,1.9738078495276763,1.5646525957972823,-24.707472742602594,0.40995754993405303,0.8500000000000003,-4.0757388175956235,0.0,-96.6113596452333,0.0
 0.49214344857546655,1.9774813167211078,1.562887977189469,-25.658171866492967,0.41832193128914646,0.8499999999999983,-4.001557007741497,0.0,-96.73696819730294,0.0
 0.5018139078295035,1.981134237649282,1.5610592359723372,-26.593662775804056,0.4265418216550779,0.8500000000000029,-3.92427904855688,0.0,-96.6852410414408,0.0
 0.511326903497,1.9847671252309262,1.5591669920434723,-27.51342905494214,0.43462786797244995,0.8499999999999982,-3.844272094336112,0.0,-96.46522488727378,0.0
 0.5206937905702662,1.9883804923847683,1.5572118653004616,-28.417007922958458,0.4425897219847262,0.8499999999999989,-3.7618975178770495,0.0,-96.08621951141083,0.0
 0.5299248908196217,1.991974852029535,1.555194475640891,-29.303989447849865,0.45043615719667834,0.8500000000000012,-3.67750803479315,0.0,-95.55769529386612,0.0
 0.5390296098075184,1.9955507170839546,1.5531154429623473,-30.174015410631572,0.4581751683363905,0.8499999999999982,-3.5914451937696388,0.0,-94.88921266214835,0.0
 0.5480165370502184,1.9991086004667544,1.5509753871624166,-31.026777860943387,0.46581405649268554,0.8500000000000043,-3.504037237719258,0.0,-94.09034516425037,0.0
 0.5568935322801278,2.0026490150966616,1.5487749281386856,-31.862017406146972,0.47335950243810865,0.8500000000000063,-3.4155973343967516,0.0,-93.17060758734661,0.0
