# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.077603776060633,0.7693326287126521,0.026655884119779566,0,0.15,0.11452587352718353,0.0,0.0,0.0
 0.3228750544743181,2.0854223977746296,0.7693362661933041,0.026655884119779566,0.048431258171147705,0.14999999999999997,0.11452587352718353,0.0,0.3814141028641216,0.0
 0.4584999113163812,2.093370430427352,0.7693471397317238,0.07838511721826998,0.06877498669745717,0.15000000000000002,0.10819483170889184,0.0,0.4715318385845063,0.0
 0.5638365461712893,2.1014471214143913,0.7693651909726066,0.1280546943217096,0.08457548192569339,0.15,0.10231075827837596,0.0,0.5311089824007922,0.0
 0.6536870722979063,2.109651718131338,0.7693903615606478,0.17577511582099298,0.09805306084468593,0.14999999999999983,0.09683468571140069,0.0,0.5729315289498587,0.0
 0.7337558297167412,2.117983467973782,0.769422593140543,0.22164903143008138,0.11006337445751116,0.14999999999999994,0.09173165780732608,0.0,0.6027898234071196,0.0
 0.8069536350395546,2.126441618337315,0.7694618273569875,0.26577192357440876,0.12104304525593318,0.15000000000000016,0.08697025826371789,0.0,0.6239903235566511,0.0
 0.8750008394354183,2.1350254166175264,0.7695080058546768,0.30823272066250934,0.13125012591531274,0.15000000000000016,0.08252219557739392,0.0,0.6386587332989543,0.0
 0.9390125340652214,2.1437341102100076,0.7695610702783063,0.3491143484710989,0.1408518801097832,0.14999999999999974,0.07836194885188603,0.0,0.6482643525131013,0.0
 0.9997591695665096,2.1525669465103494,0.7696209622725716,0.38849422680169077,0.1499638754349764,0.15,0.07446645404298587,0.0,0.6538733293467903,0.0
 1.0577986844703045,2.1615231729141415,0.7696876234821677,0.4264447176455078,0.15866980267054565,0.15,0.07081483340664936,0.0,0.6562864764020271,0.0
 1.1135499668249618,2.1706020368169754,0.7697609955517903,0.4630335302969404,0.16703249502374426,0.1500000000000003,0.06738815678576716,0.0,0.656120913537075,0.0
 1.1673366349576,2.1798027856144415,0.7698410201261348,0.4983240881282424,0.17510049524363996,0.1499999999999995,0.06416923243620311,0.0,0.6538616126579176,0.0
 1.219414586087633,2.18912466670213,0.7699276388498966,0.5323758612380461,0.18291218791314495,0.15000000000000044,0.06114242326814549,0.0,0.6498955871403623,0.0
 1.269990106191694,2.1985669274756328,0.7700207933677711,0.565244668571004,0.1904985159287541,0.15000000000000022,0.058293485360328696,0.0,0.644535480673327,0.0
 1.3192322117807074,2.208128815330539,0.7701204253244538,0.5969829527661854,0.19788483176710608,0.14999999999999955,0.05560942519422774,0.0,0.6380363694622293,0.0
 1.3672813187473412,2.2178095776624396,0.7702264763646401,0.6276400305310788,0.20509219781210114,0.14999999999999977,0.05307837267664765,0.0,0.6306080505476442,0.0
 1.4142554899589246,2.2276084618669256,0.7703388881330253,0.6572623210649067,0.21213832349383865,0.15,0.05068946992773967,0.0,0.6224242285137043,0.0
 1.4602550387588622,2.2375247153395876,0.7704576022743049,0.6858935547386863,0.21903825581382932,0.1500000000000006,0.048432771723468056,0.0,0.6136295120395455,0.0
 1.5053659871363343,2.2475575854760157,0.7705825604331744,0.7135749639791956,0.22580489807045012,0.14999999999999963,0.04629915685378086,0.0,0.6043448283282995,0.0
 1.5496627079671192,2.2577063196718012,0.7707137042543293,0.7403454581251829,0.23244940619506785,0.14999999999999963,0.04428024918589271,0.0,0.5946716698688882,0.0
 1.593209974414115,2.267970165322534,0.7708509753824646,0.7662417837814434,0.23898149616211722,0.15000000000000013,0.042368348168227564,0.0,0.5846954658292562,0.0
 1.6360645709677344,2.2783483698238056,0.7709943154622761,0.7912986720762867,0.24540968564516014,0.15000000000000027,0.040556365611790775,0.0,0.574488285176106,0.0
 1.678276575233866,2.2888401805712064,0.7711436661384592,0.815548974020983,0.25174148628507986,0.14999999999999974,0.03883776938296438,0.0,0.5641110251856964,0.0
 1.7198903889091233,2.2994448449603264,0.7712989690557093,0.839023785115219,0.25798355833636843,0.14999999999999947,0.037206534182375024,0.0,0.5536151960884423,0.0
 1.7609455752434129,2.3101616103867566,0.7714601658587216,0.8617525601481243,0.26414183628651183,0.1499999999999989,0.03565709346418364,0.0,0.5430443880567282,0.0
 1.8014775454579857,2.320989724246087,0.7716271981921917,0.8837632191100305,0.27022163181869774,0.14999999999999972,0.03418430276752614,0.0,0.532435483572543,0.0
 1.8415181260122644,2.3319284339339097,0.7718000077008151,0.9050822449799732,0.2762277189018395,0.14999999999999888,0.03278340027354625,0.0,0.5218196662579649,0.0
 1.881096030961579,2.3429769868458137,0.7719785360292871,0.925734774131814,0.2821644046442367,0.15000000000000027,0.0314499742607889,0.0,0.5112232637785554,0.0
 1.9202372580375844,2.354134630377391,0.7721627248223032,0.9457446799859072,0.2880355887056375,0.14999999999999972,0.030179934082035034,0.0,0.5006684556717826,0.0
 1.958965422917802,2.365400611924231,0.7723525157245588,0.9651346504874878,0.29384481343767016,0.15000000000000058,0.028969482655740276,0.0,0.4901738704020128,0.0
 1.9973020430232484,2.3767741788819254,0.7725478503807491,0.9839262599427061,0.29959530645348714,0.1500000000000003,0.027815092651161725,0.0,0.47975509074121303,0.0
 2.0352667798095925,2.3882545786460643,0.7727486704355699,1.0021400356846049,0.3052900169714387,0.14999999999999883,0.026713483723355053,0.0,0.4694250827591924,0.0
